IMAGE\LABEL,airplane,bare-soil,buildings,cars,chaparral,court,dock,field,grass,mobile-home,pavement,sand,sea,ship,tanks,trees,water
parking_46,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_47,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
parking_48,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
parking_49,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
parking_50,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
parking_51,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
parking_52,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_53,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
parking_54,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
parking_55,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
parking_56,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_57,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
parking_58,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0
parking_59,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
parking_61,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_62,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_63,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
parking_64,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_65,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
parking_66,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
parking_67,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
parking_68,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
parking_69,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
parking_70,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_71,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
parking_72,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
parking_73,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_74,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
parking_75,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
parking_76,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
parking_77,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_78,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
parking_79,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_80,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_81,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_82,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_83,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
parking_84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
parking_85,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
parking_86,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
parking_87,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
parking_88,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
parking_89,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
parking_90,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
parking_91,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
parking_92,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_93,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
parking_94,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
parking_95,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
parking_96,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_97,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
parking_98,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
parking_99,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
parking_100,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
playground_1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_2,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_3,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
playground_4,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0
playground_5,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_6,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
playground_8,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_9,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_10,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_11,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1
playground_12,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_13,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0
playground_14,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
playground_15,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_16,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
playground_17,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_18,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_19,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
playground_20,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_21,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0
playground_22,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1
playground_23,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_24,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0
playground_25,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_26,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_27,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_28,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_29,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
playground_30,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_31,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
playground_32,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_33,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_34,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_35,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_36,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_37,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_38,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_39,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_40,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_41,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_42,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_43,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_44,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_45,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_46,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_47,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
playground_48,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_49,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_50,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_51,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_52,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_53,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_54,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_55,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_56,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_57,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_58,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0
playground_59,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_60,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_61,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
playground_62,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_63,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_64,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0
playground_65,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0
playground_66,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_67,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_68,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_69,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_70,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_71,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1
playground_72,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_73,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_74,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0
playground_75,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1
playground_76,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_77,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_78,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0
playground_79,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_80,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0
playground_81,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_82,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_83,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_84,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_85,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
playground_86,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
playground_87,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1
playground_88,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_89,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0
playground_90,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
playground_91,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_92,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_93,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_94,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1
playground_95,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_96,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_97,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0
playground_98,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0
playground_99,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
playground_100,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1
pond_1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
pond_3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
pond_4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
pond_5,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1
pond_6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
pond_7,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_8,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_9,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1
pond_10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
pond_11,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
pond_12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
pond_13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
pond_14,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_15,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
pond_16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
pond_17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
pond_18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_19,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
pond_20,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
pond_21,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
pond_22,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
pond_23,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
pond_24,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1
pond_25,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
pond_26,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1
pond_27,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
pond_28,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
pond_29,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1
pond_30,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
pond_31,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
pond_32,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1
pond_33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1
pond_34,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1
pond_35,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1
pond_36,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
pond_37,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_38,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_39,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_40,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1
pond_41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
pond_42,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
pond_43,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_44,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_45,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
pond_46,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
pond_47,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
pond_48,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
pond_49,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
pond_50,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
pond_51,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_52,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_53,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_54,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
pond_55,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
pond_57,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_58,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_59,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_60,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_61,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_62,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1
pond_63,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_64,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
pond_65,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_66,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
pond_68,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_69,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_70,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
pond_71,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_72,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_73,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_74,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
pond_75,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
pond_76,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_77,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_78,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
pond_79,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
pond_80,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_81,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_82,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1
pond_83,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_84,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_85,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_86,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1
pond_87,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_88,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1
pond_89,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1
pond_90,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
pond_91,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
pond_92,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_93,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_94,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1
pond_95,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_96,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1
pond_97,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_98,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_99,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
pond_100,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
port_1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0
port_2,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1
port_3,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0
port_4,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0
port_5,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0
port_6,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0
port_7,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0
port_8,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1
port_9,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0
port_10,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1
port_11,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_12,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_13,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_14,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0
port_15,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0
port_16,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0
port_17,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_18,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0
port_19,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0
port_20,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_21,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_22,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_23,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_24,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
port_25,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_26,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_27,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0
port_28,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0
port_29,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0
port_30,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0
port_31,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0
port_32,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0
port_33,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_34,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_35,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_36,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1
port_37,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_38,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_39,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_40,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_41,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0
port_42,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_43,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_44,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_45,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_46,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1
port_47,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_48,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_49,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_50,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_51,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0
port_52,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0
port_53,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0
port_54,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0
port_55,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0
port_56,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0
port_57,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0
port_58,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_59,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_60,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0
port_61,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_62,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_63,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0
port_64,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0
port_65,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_66,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_67,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_68,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_69,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_70,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_71,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_72,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_73,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_74,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0
port_75,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_76,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_77,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0
port_78,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_79,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_80,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_81,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_82,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_83,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0
port_84,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
port_85,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_86,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0
port_87,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_88,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0
port_89,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_90,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_91,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0
port_92,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_93,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_94,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_95,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_96,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_97,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
port_98,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0
port_99,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0
port_100,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
railwaystation_1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
railwaystation_2,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
railwaystation_3,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
railwaystation_4,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
